42.414811, -71.138926
42.414784, -71.13894
42.414756, -71.138964
42.41471, -71.139006
42.41468, -71.13903
42.414646, -71.139056
42.414616, -71.139087
42.414585, -71.139112
42.414553, -71.139144
42.414528, -71.139172
42.414505, -71.139196
42.414461, -71.139243
42.414436, -71.139269
42.414406, -71.139311
42.414385, -71.139337
42.414361, -71.139357
42.414335, -71.139377
42.41429, -71.139415
42.414254, -71.139453
42.414227, -71.139478
42.414203, -71.139504
42.414174, -71.13953
42.41415, -71.139554
42.414121, -71.139582
42.414098, -71.139605
42.414064, -71.139635
42.414035, -71.13966
42.413986, -71.139699
42.413962, -71.139721
42.41394, -71.139748
42.413896, -71.1398
42.413866, -71.13983
42.413837, -71.139856
42.413812, -71.139879
42.41378, -71.139903
42.413752, -71.139926
42.413716, -71.139957
42.413681, -71.139989
42.413647, -71.140019
42.413619, -71.140045
42.413588, -71.14007
42.41354, -71.140116
42.413514, -71.140142
42.413491, -71.140168
42.413453, -71.140209
42.413405, -71.140226
42.413361, -71.140249
42.413296, -71.140265
42.413263, -71.140283
42.413231, -71.140303
42.413209, -71.140331
42.413182, -71.140353
42.413153, -71.140373
42.413124, -71.140407
42.4131, -71.140428
42.413076, -71.140455
42.413053, -71.140481
42.413005, -71.140516
42.412958, -71.140551
42.412931, -71.140575
42.412903, -71.140595
42.412879, -71.140619
42.412853, -71.140644
42.412822, -71.140672
42.412793, -71.140703
42.412771, -71.140727
42.412727, -71.140757
42.412701, -71.140777
42.412673, -71.140798
42.412653, -71.140832
42.412625, -71.140854
42.412598, -71.14088
42.412576, -71.140903
42.412547, -71.140927
42.412517, -71.140952
42.412494, -71.140986
42.412467, -71.141001
42.412438, -71.141017
42.41241, -71.141037
42.412378, -71.141054
42.41235, -71.141071
42.412333, -71.141107
42.412303, -71.141151
42.412269, -71.141202
42.412245, -71.141225
42.412211, -71.141266
42.412182, -71.141286
42.412147, -71.141308
42.41212, -71.141326
42.412082, -71.141371
42.41206, -71.141394
42.412036, -71.141418
42.411997, -71.141477
42.411975, -71.141509
42.411962, -71.141553
42.41196, -71.1416
42.41197, -71.141651
42.411984, -71.141701
